"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","WT01","WT02","WT03","WT07","WT08"
"USW00003145","YUMA MCAS, AZ US","2019-08-20","0.00","0.0","0.0","113","78",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-08-21","0.00","0.0","0.0","114","79",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-08-22","0.00","0.0","0.0","109","83",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-08-23","0.00","0.0","0.0","101","83",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-08-24","0.00","0.0","0.0","101","83",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-08-25","0.00","0.0","0.0","102","82",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-08-26","0.00","0.0","0.0","106","84",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-08-27","0.00","0.0","0.0","109","83",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-08-28","0.00","0.0","0.0","109","85",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-08-29","0.00","0.0","0.0","107","86",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-08-30","0.00","0.0","0.0","111","84",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-08-31","0.00","0.0","0.0","110","86",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-01","0.00","0.0","0.0","105","86",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2019-09-02","0.00","0.0","0.0","104","84",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-09-03","0.00","0.0","0.0","108","84",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-09-04","0.00","0.0","0.0","110","84",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2019-09-05","0.00","0.0","0.0","107","88",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-06","0.00","0.0","0.0","108","85",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-07","0.00","0.0","0.0","108","84",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-08","0.00","0.0","0.0","103","82",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-09","0.00","0.0","0.0","99","79",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-10","0.00","0.0","0.0","99","78",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-11","0.00","0.0","0.0","98","76",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-12","0.00","0.0","0.0","102","72",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-13","0.00","0.0","0.0","106","79",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-14","0.00","0.0","0.0","106","75",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-15","0.00","0.0","0.0","102","84",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-16","0.00","0.0","0.0","102","81",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-17","0.00","0.0","0.0","101","80",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-18","0.00","0.0","0.0","102","76",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-19","0.00","0.0","0.0","97","76",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-20","0.00","0.0","0.0","95","69",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-09-21","0.00","0.0","0.0","96","67",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-09-22","0.00","0.0","0.0","97","69",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-09-23","0.53","0.0","0.0","100","76",,,"    1",,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-09-24","0.00","0.0","0.0","89","72",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2019-09-25","0.00","0.0","0.0","89","71",,,"    1",,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-09-26","0.00","0.0","0.0","88","70",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2019-09-27","0.00","0.0","0.0","90","70",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-28","0.00","0.0","0.0","93","73",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-29","0.00","0.0","0.0","86","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-09-30","0.00","0.0","0.0","88","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-01","0.00","0.0","0.0","87","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-02","0.00","0.0","0.0","91","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-03","0.00","0.0","0.0","96","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-04","0.00","0.0","0.0","95","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-05","0.00","0.0","0.0","97","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-06","0.00","0.0","0.0","99","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-07","0.00","0.0","0.0","99","68",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-08","0.00","0.0","0.0","98","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-09","0.00","0.0","0.0","95","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-10","0.00","0.0","0.0","83","66",,,,"    1","    1"
"USW00003145","YUMA MCAS, AZ US","2019-10-11","0.00","0.0","0.0","84","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-12","0.00","0.0","0.0","90","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-13","0.00","0.0","0.0","90","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-14","0.00","0.0","0.0","88","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-15","0.00","0.0","0.0","91","63",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-16","0.00","0.0",,"98","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-17","0.00","0.0","0.0","94","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-18","0.00","0.0","0.0","89","63",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-19","0.00","0.0","0.0","90","60",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-20","0.00","0.0","0.0","91","60",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-21","0.00","0.0","0.0","89","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-22","0.00","0.0","0.0","93","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-23","0.00","0.0","0.0","95","63",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-24","0.00","0.0","0.0","90","71",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-25","0.00","0.0","0.0","88","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-26","0.00","0.0","0.0","90","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-27","0.00","0.0","0.0","92","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-28","0.00","0.0","0.0","71","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-29","0.00","0.0","0.0","76","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-10-30","0.00","0.0","0.0","66","51",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-10-31","0.00","0.0","0.0","73","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-01","0.00","0.0","0.0","79","50",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-11-02","0.00","0.0","0.0","84","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-03","0.00","0.0","0.0","85","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-04","0.00","0.0","0.0","88","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-05","0.00","0.0","0.0","89","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-06","0.00","0.0","0.0","88","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-07","0.00","0.0","0.0","89","58",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-11-08","0.00","0.0","0.0","91","60",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-09","0.00","0.0","0.0","90","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-10","0.00","0.0","0.0","83","61",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-11","0.00","0.0","0.0","88","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-12","0.00","0.0","0.0","87","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-13","0.00","0.0","0.0","86","60",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-14","0.00",,,"84","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-15","0.00",,,"86","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-16","0.00",,,"87","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-17","0.00",,,"89","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-18","0.00",,,"85","58",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-11-19","0.00",,,"75","62",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2019-11-20","0.64",,,"69","56","    1",,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-11-21","0.00",,,"68","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-22","0.00",,,"70","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-23","0.00",,,"71","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-24","0.00",,,"74","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-25","0.00",,,"71","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-26","0.00",,,"66","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-27","0.00",,,"67","44",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-28","0.31",,,"68","49","    1",,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-11-29","0.11",,,"61","48","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2019-11-30","0.00",,,"62","43",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-01","0.00",,,"65","46",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-02","0.00",,,"68","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-03","0.00",,,"65","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-04","0.00",,,"67","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-05","0.00",,,"69","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-06","0.00",,,"70","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-07","0.14",,,"67","54","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-08","0.00",,,"65","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-09","0.00",,,"70","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-10","0.00",,,"71","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-11","0.00",,,"71","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-12","0.00",,,"71","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-13","0.00",,,"73","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-14","0.00",,,"75","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-15","0.00",,,"69","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-16","0.00",,,"64","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-17","0.00",,,"61","44",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-18","0.00",,,"63","43",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-19","0.00",,,"64","40",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-20","0.00",,,"70","43",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-21","0.00",,,"70","45",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-22","0.00",,,"66","45",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-23","0.07",,,"61","51","    1",,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2019-12-24","0.00",,,"64","51","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-25","0.00",,,"63","45",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-26","0.00",,,"57","45",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-27","0.00",,,"58","43","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-28","0.00",,,"60","37",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-29","0.00",,,"60","37",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-30","0.00",,,"54","44",,,,,
"USW00003145","YUMA MCAS, AZ US","2019-12-31","0.00",,,"67","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-01","0.00",,,"67","41",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-02","0.00",,,"70","39",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2020-01-03","0.00",,,"70","46",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-04","0.00",,,"71","44",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-05","0.00",,,"73","45",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-06","0.00",,,"72","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-07","0.00",,,"73","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-08","0.00",,,"71","39",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-09","0.00",,,"66","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-10","0.00",,,"68","41",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-11","0.00",,,"67","40",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-12","0.00",,,"68","42",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-13","0.00",,,"68","41",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-14","0.00",,,"70","42",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2020-01-15","0.00",,,"70","44",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-16","0.00",,,"70","44",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2020-01-17","0.00",,,"68","43",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-18","0.00",,,"70","43",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-19","0.00",,,"74","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-20","0.00",,,"67","52",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2020-01-21","0.06",,,"64","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-22","0.00",,,"70","45","    1","    1",,,
"USW00003145","YUMA MCAS, AZ US","2020-01-23","0.00",,,"74","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-24","0.00",,,"77","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-25","0.00",,,"78","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-26","0.00",,,"75","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-27","0.00",,,"77","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-28","0.00",,,"78","51",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2020-01-29","0.00",,,"74","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-30","0.00",,,"74","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-01-31","0.00",,,"76","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-01","0.00",,,"80","49",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2020-02-02","0.00",,,"80","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-03","0.00",,,"60","48",,,,"    1","    1"
"USW00003145","YUMA MCAS, AZ US","2020-02-04","0.00",,,"58","41",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-05","0.00",,,"61","43",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-06","0.00",,,"68","40",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-07","0.00",,,"72","44",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-08","0.00",,,"77","45",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-09","0.00",,,"70","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-10","0.75",,,"62","52","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-11","0.04",,,"66","46","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-12","0.00",,,"67","40",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-13","0.00",,,"70","45",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-14","0.00",,,"74","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-15","0.00",,,"76","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-16","0.00",,,"77","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-17","0.00",,,"79","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-18","0.00",,,"79","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-19","0.00",,,"81","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-20","0.00",,,"79","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-21","0.00",,,"81","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-22","0.11",,,"73","56","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-23","0.00",,,"74","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-24","0.00",,,"80","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-25","0.00",,,"78","54",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2020-02-26","0.00",,,"72","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-27","0.00",,,"77","49",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-28","0.00",,,"80","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-02-29","0.00",,,"81","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-01","0.00",,,"76","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-02","0.00",,,"70","49",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2020-03-03","0.00",,,"80","48",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-04","0.00",,,"75","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-05","0.00",,,"84","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-06","0.00",,,"85","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-07","0.00",,,"80","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-08","0.00",,,"75","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-09","0.00",,,"75","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-10","1.15",,,"74","58","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-11","0.15",,,"68","60","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-12","0.84",,,"70","57","    1",,"    1",,"    1"
"USW00003145","YUMA MCAS, AZ US","2020-03-13","0.11",,,"72","51",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-14","0.00",,,"73","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-15","0.00",,,"73","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-16","0.00",,,"75","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-17","0.00",,,"71","53",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-18","0.45",,,"61","52","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-19","0.00",,,"67","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-20","0.00",,,"69","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-21","0.00",,,"72","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-22","0.00",,,"75","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-23","0.00",,,"76","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-24","0.00",,,"75","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-25","0.00",,,"71","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-26","0.00",,,"68","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-27","0.00",,,"68","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-28","0.00",,,"73","47",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-29","0.00",,,"76","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-30","0.00",,,"81","52",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-03-31","0.00",,,"79","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-01","0.00",,,"89","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-02","0.00",,,"85","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-03","0.00",,,"83","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-04","0.00",,,"83","54",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-05","0.00",,,"83","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-06","0.00",,,"78","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-07","0.00",,,"79","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-08","0.12",,,"68","51","    1",,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2020-04-09","0.00",,,"70","50",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-10","0.17",,,"72","54","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-11","0.01",,,"70","50","    1",,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-12","0.00",,,"80","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-13","0.00",,,"80","57",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-14","0.00",,,"84","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-15","0.00",,,"84","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-16","0.00",,,"87","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-17","0.00",,,"84","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-18","0.00",,,"79","56",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-19","0.00",,,"83","55",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-20","0.00",,,"84","58",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-21","0.00",,,"83","60",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-22","0.00",,,"96","61",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-23","0.00",,,"98","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-24","0.00",,,"101","71",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-25","0.00",,,"103","73",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-26","0.00",,,"104","70",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-27","0.00",,,"101","72",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-28","0.00",,,"101","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-29","0.00",,,"103","70",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-04-30","0.00",,,"99","71",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-01","0.00",,,"100","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-02","0.00",,,"97","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-03","0.00",,,"96","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-04","0.00",,,"99","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-05","0.00",,,"104","68",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-06","0.00",,,"106","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-07","0.00",,,"106","74",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-08","0.00",,,"106","75",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-09","0.00",,,"102","76",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-10","0.00",,,"103","78",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-11","0.00",,,"99","72",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-12","0.00",,,"93","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-13","0.00",,,"88","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-14","0.00",,,"91","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-15","0.00",,,"92","66",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-16","0.00",,,"97","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-17","0.00",,,"98","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-18","0.00",,,"96","71",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-19","0.00",,,"84","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-20","0.00",,,"87","59",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-21","0.00",,,"94","60",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-22","0.00",,,"97","68",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-23","0.00",,,"93","64",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-24","0.00",,,"99","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-25","0.00",,,"102","68",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-26","0.00",,,"105","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-27","0.00",,,"107","73",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-28","0.00",,,"108","74",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-29","0.00",,,"108","76",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-30","0.00",,,"102","76",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-05-31","0.00",,,"102","71",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-01","0.00",,,"104","73",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-02","0.00",,,"105","78",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-03","0.00",,,"110","78",,,"    1",,
"USW00003145","YUMA MCAS, AZ US","2020-06-04","0.00",,,"110","79",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-05","0.00",,,"101","72",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-06","0.00",,,"92","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-07","0.00",,,"95","65",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-08","0.00",,,"91","69",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-09","0.00",,,"98","62",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-10","0.00",,,"104","66",,,,,"    1"
"USW00003145","YUMA MCAS, AZ US","2020-06-11","0.00",,,"107","70",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-12","0.00",,,"107","73",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-13","0.00",,,"100","76",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-14","0.00",,,"98","67",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-15","0.00",,,"101","73",,,,,
"USW00003145","YUMA MCAS, AZ US","2020-06-16","0.00",,,"103","76",,,,,
